time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-3.092671495850452,1.2839579949133997,22.11577420187644,0.08153405985966433,0.19507587745715682,0.0,-3.060615643091417,0.9825678319228873,5.57770657011526,0.10545613099955298,0.04372555140591605,0.0,457.5456825160984,456.05065918610313,457.4250670409022,458.14824141032904
3.720000000000003,-3.2798158900562524,1.3442994159912771,22.44965228659288,0.08766870965298068,0.19751999116408925,0.0,-3.1778121790987783,1.0293209599444824,5.55141254297386,0.09489681071730385,0.03396191859313458,0.0,437.33607137810424,436.52278418542426,436.2627676633057,435.3892507527826
3.780000000000003,-3.474349921960281,1.4076792693094804,22.783431583342765,0.09295452901168932,0.1991702342329864,0.0,-3.3068521174496217,1.0838058902435124,5.574154167343217,0.06885952584913996,0.009675082401310995,0.0,452.8806118001032,450.9226577426491,454.2317469471547,452.1444884369207
3.840000000000003,-3.677153518297864,1.4746416602727652,23.12093956624504,0.09692303671195379,0.19935371412403935,0.0,-3.453265155692314,1.1486092375130788,5.675313334529503,0.06006460765596197,-0.015428975121313492,0.0,477.7842212684677,475.8660254597754,478.68989152188124,478.0229194913758
3.900000000000003,-3.8880907743374955,1.5452490809488475,23.46119857888283,0.10206024783434131,0.19798439021845216,0.0,-3.577975868279098,1.2053477844359448,5.666494230870301,0.1131904810932978,-0.04478924435833664,0.0,445.41349557286003,443.00512176042923,443.4057928995678,447.7549082178343
3.960000000000003,-4.106050266860312,1.619123336164268,23.79865348441418,0.10991517254000271,0.19596046521307287,0.0,-3.6873589034696694,1.2577133099321636,5.582261274881507,0.15307874198688828,-0.01772555754716392,0.0,419.4036237785139,421.7475379306873,417.9728133042942,421.4513329007317
4.020000000000002,-4.3310558325342825,1.6965347232341466,24.133466108035698,0.11903948452188295,0.19509282617121215,0.0,-3.812837721277635,1.323435791092301,5.577897814753914,0.1499807401316593,-0.008621721015308429,0.0,445.61710043069365,446.36093747587273,446.5621138376484,446.33095232984317
4.080000000000001,-4.56416132987393,1.7783878743111945,24.47080152985473,0.12775950743669995,0.19515747571096043,0.0,-3.957317431484421,1.405799196260046,5.6657873252684965,0.13389660248352983,0.015591336465802257,0.0,474.4470650533644,476.30283278757895,476.53605108842555,475.3227943491835
4.14,-4.805998761919404,1.8653745428697701,24.813534704888742,0.136159565682747,0.196689332016307,0.0,-4.1040330295445955,1.4944722087670996,5.7577251414025294,0.1500287086317498,0.040314615186718694,0.0,478.1098244512243,479.99022857481214,477.54309104244993,478.78881782595676
4.199999999999998,-5.05589251961045,1.95729732242606,25.15774014141293,0.14480756063501676,0.19870722380490946,0.0,-4.226062320495915,1.5703162498815169,5.715591312368939,0.12849515849902038,0.014875803839559618,0.0,439.63107844141683,437.5181056570553,438.9967849627682,437.22531162226267
4.259999999999997,-5.313603309176183,2.0542221427081433,25.501540583099782,0.15234048742758688,0.20055999415577652,0.0,-4.364482744547025,1.6611228400751266,5.743826179339939,0.11889443847807572,0.0516275888755428,0.0,460.43855925141344,463.33789907211576,461.25698670092146,460.5116699876605
4.319999999999996,-5.579729120010649,2.1567591041507677,25.847201214992584,0.15927889442601106,0.2037911962163257,0.0,-4.506697203934593,1.7573155213952465,5.777486412575009,0.10818177815514836,0.057968276091033805,0.0,463.6491284245145,464.1489122087214,465.3474091809679,464.5191382456152
